seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_region,is_hub_seller
c03121937e54a93fcc1825c3098bbb6e,82800,Curitiba,PR,S,0
b87a7ea0c30fad2dd6781b74a0064859,4133,Sao Paulo,SP,SE,1
84c945f15571830c1a91a33978e94009,2851,Sao Paulo,SP,SE,1
2d378dbb39815785238c0139c7647fb7,89240,Sao Francisco Do Sul,SC,S,0
0b0ddbc7b9d9584f442c7ac92b0ff6c9,7052,Guarulhos,SP,SE,1
51209b446b2073894bdc0face6c73ffc,29104,Vila Velha,ES,SE,0
5996cddab893a4652a15592fb58ab8db,19010,Presidente Prudente,SP,SE,1
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,Betim,MG,SE,0
1690cada046eb7e92c12f98b1f8a8167,1303,Sao Paulo,SP,SE,1
385799a1cddbd26dfeb9157356a42282,4676,Sao Paulo,SP,SE,1
42b729f859728f5079499127a9c2ef37,3910,Sao Paulo,SP,SE,1
556a6409838156ea299c9d1f9e2dde43,81200,Curitiba,PR,S,0
179d859f51292aac5c10806a356f7af9,9411,Ribeirao Pires,SP,SE,1
934ed5cd1b9c1c7382d0a94a94b9e639,81070,Curitiba,PR,S,0
be3b4b0f050a6aa1b2d901c4b77e979f,84430,Imbituva,PR,S,0
6806dad1da97bfb5a9038eac6881f706,83280,Guaratuba,PR,S,0
94231344608e603693b0a8891143f65d,91520,Porto Alegre,SP,SE,1
446cc09cdbb130904da114e807dbec40,5615,Sao Paulo,SP,SE,1
47efca563408aae19bb7206c2d969ea9,64033,Teresina,PI,NE,0
00ab3eff1b5192e5f1a63bcecfee11c8,4164,Sao Paulo,SP,SE,1
71271995e85f5b8530be99ed54a91b89,91360,Porto Alegre,RS,S,0
a435b009cd956ea60748b5cfbddf2e24,14406,Franca,SP,SE,1
11938fcc75f6902fea1d0a6f72b54a57,89900,Sao Miguel D'Oeste,SC,S,0
9b76ad3d04236f76bc71c59470305e13,18550,Boituva,SP,SE,1
d7ab82074b5f1dfba46db123df101bff,12941,Atibaia,SP,SE,1
9c0e69c7bf2619675bbadf47b43f655a,12230,Sao Jose Dos Campos,SP,SE,1
94d76e96eedd976258cd3278ce56d5f2,18132,Sao Roque,SP,SE,1
52f976b17ea7f2f087f56dcc419328f6,86820,California,PR,S,0
4e326052e5dbba8adcd512f3450a307e,8020,Sao Paulo,SP,SE,1
3586b8580d9c917874e053a1bb37b5ff,14802,Araraquara,SP,SE,1
6edacfd9f9074789dad6d62ba7950b9c,7135,Guarulhos,SP,SE,1
52831e5990d0771cb4951d6f12928167,17600,Tupa,SP,SE,1
9e7c5f4d7770eab65738cca38f9efccf,2562,Sao Paulo,SP,SE,1
4677a5437afda5fa7140b927b07be1cc,84920,Japira,PR,S,0
3e8bd881d92466e63ba9e3e809cd3c50,20751,Rio De Janeiro,RJ,SE,0
4a1917ef994878940e1fb03eeb787ad7,70610,Brasilia,DF,CO,0
334cab711dee080b079fa5779b584783,9190,Santo Andre,SP,SE,1
9dd59e43f0c9f0553244e8f9c2fb247e,85851,Foz Do Iguacu,PR,S,0
ccf8813e5a7d6c84d865cd38bfc2b130,12080,Taubate,SP,SE,1
8d956fec2e4337affcb520f56fd8cbfd,9780,Sao Bernardo Do Campo,SP,SE,1
e5a3438891c0bfdb9394643f95273d8e,13483,Limeira,SP,SE,1
f9f68daa2af419d38f745478bcb3da1a,13180,Sumare,SP,SE,1
138dbe45fc62f1e244378131a6801526,2215,Sao Paulo,SP,SE,1
5058e8c1e82653974541e83690655b4a,8583,Itaquaquecetuba,SP,SE,1
cd2169d9f31ff6fbb9ca3373b0c9e354,28633,Nova Friburgo,RJ,SE,0
15aec03fe4cf30dfa574cf550f5ff5ff,21862,Rio De Janeiro,RJ,SE,0
9674754b5a0cb32b638cec001178f799,4438,Sao Paulo,SP,SE,1
c161d1327ebc3a156c09582ab2f59f6c,3521,Sao Paulo,SP,SE,1
4d232b78ab7ef10393dc3807d827bc0d,30120,Belo Horizonte,MG,SE,0
23ff42c4bf1f8f16cddb19d8b972974a,37975,Itau De Minas,MG,SE,0
d3dcf0604eabf0224fbd5948b5e02f69,3654,Sao Paulo,SP,SE,1
49067458c68f7701fd334ce326accbe0,36050,Juiz De Fora,MG,SE,0
dfa0c4c6229ab200a4a1336b4d7128ff,88085,Florianopolis,SC,S,0
35281d148dcf7134bae913c57db4e6da,5171,Sao Paulo,SP,SE,1
76833248bbc0e65a0293ec62023e4396,16200,Birigui,SP,SE,1
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,Oliveira,MG,SE,0
2cb6eb1b7185064167657fa09f541105,34710,Sabara,MG,SE,0
0f7eea709efdf942b5f95c7516dbacd7,19865,Pedrinhas Paulista,SP,SE,1
54583ab379489add547fe47b628db589,9810,Sao Bernardo Do Campo,SP,SE,1
51e0557bc7b86de13e946c60ee91ce39,31510,Belo Horizonte,MG,SE,0
0bebbb2cea103a4a020c95d43fd7d754,2515,Sao Paulo,SP,SE,1
9da1ca0bef29ee170e541927a5aeabdc,15500,Votuporanga,SP,SE,1
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,Presidente Prudente,SP,SE,1
3faf68a3b0af94b10bac70d86077be49,13825,Holambra,SP,SE,1
05feb94f19d094d4b0f9281f0b1d4c99,8752,Mogi Das Cruzes,SP,SE,1
f650a9708fa1bab22bdd8d3a818cc415,88901,Ararangua,SC,S,0
5cbbd5a299cab112b7bf23862255e43e,83324,Pinhais,PR,S,0
07d75e33f2750d97d467fb57e4dfdd8a,2117,Sao Paulo,SP,SE,1
8a8835a43bda99fd37310ad76c457510,9540,Sao Caetano Do Sul,SP,SE,1
ca3bd7cd9f149df75950150d010fe4a2,4361,Sao Paulo,SP,SE,1
323ce52b5b81df2cd804b017b7f09aa7,3306,Sao Paulo,SP,SE,1
ebd1417732defaf66c50b5a800eb293e,86047,Londrina,PR,S,0
76ea5315acb3f5f7ade3cd261faf922a,4213,Sao Paulo,SP,SE,1
4b1eaadf791bdbbad8c4a35b65236d52,14092,Ribeirao Preto,SP,SE,1
4cc43a222a0f94910728b62b97a8c5f8,14026,Ribeirao Preto,SP,SE,1
bc503e244f187939d10c92a5c8e378ce,16200,Birigui,SP,SE,1
b6f52e346160519c24a23af05410ad32,1254,Sao Paulo,SP,SE,1
70125af26c2d6d4ef401a1d02ae7701f,74435,Goiania,GO,CO,0
c84592044b180dec206770c38603814b,1026,Sao Paulo,SP,SE,1
1caf283236cd69af44cbc09a0a1e7d32,26020,Nova Iguacu,RJ,SE,0
ba90964cff9b9e0e6f32b23b82465f7b,7140,Guarulhos,SP,SE,1
5e9f5bd34e0830569f05c9d4f56e04a8,90560,Porto Alegre,RS,S,0
15fa791d5e017f66402dc28c44480657,3307,Sao Paulo,SP,SE,1
20d83f3ef0e6925fd74bfd59170babf7,2804,Sao Paulo,SP,SE,1
59417c56835dd8e2e72f91f809cd4092,13480,Limeira,SP,SE,1
a13580f0e8f782b7a543885a0ef99f08,22790,Rio De Janeiro,RJ,SE,0
ccada0ef508e698917a6eab263375905,85948,Pato Bragado,PR,S,0
4bde6149c15cf7e177b36fa060dd6de8,99500,Carazinho,RS,S,0
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,Arinos,MG,SE,0
23a0ffca143a15b9b5bbdb7d552f626a,13520,Sao Pedro,SP,SE,1
32b8764b4ef628b53608fc34011fcc13,88504,Lages,SC,S,0
e7df4cd29ab5abab70fb0783ddb53987,4122,Sao Paulo,SP,SE,1
0432ead42b6c8a0bdf68154add917fdf,9320,Maua,SP,SE,1
7e959205cebc10adefcb331f934238a4,1223,Sao Paulo,SP,SE,1
2a261b5b644fa05f4f2700eb93544f2c,13660,Porto Ferreira,SP,SE,1
f680f85bee2d253556ac91be391d2c82,6365,Carapicuiba,SP,SE,1
3785b653b1b82de85ab47dd139938091,85640,Ampere,PR,S,0
d379f449f2a3b271bc01c0782020f705,35500,Divinopolis,MG,SE,0
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,Belo Horizonte,MG,SE,0
dc120d932ddf9d4dfb6fd68beefda622,83010,Sao Jose Dos Pinhais,PR,S,0
6902157ee16728322d61a1321fa79e58,1026,Sao Paulo,SP,SE,1
f3041c2e75ec683697a6a5ea82192210,35680,Itauna,MG,SE,0
c54679b132454625907c773d273d4126,11443,Guaruja,SP,SE,1
d26aa40b90272d4843d63be7c1462c8d,3065,Sao Paulo,SP,SE,1
a2fa0bdc798ee84cdb08281337cf4fb6,88063,Florianopolis,SC,S,0
bd697db56ff8e7c9cd1abeb7f72029b2,3533,Sao Paulo,SP,SE,1
2aafae69bf4c41fbd94053d9413e87ee,91901,Porto Alegre,RS,S,0
483ca627d131e18f988349b1655c0acd,13800,Mogi Mirim,SP,SE,1
1a3df491d1c4f1589fc2b934ada68bf2,89224,Joinville,SC,S,0
e81e1f9c3e762e620f3fb60a51499e16,89520,Curitibanos,SC,S,0
4170f6a9367e6b5d6401d03ce6d54569,71906,Brasilia Df,DF,CO,0
4e480be820e37de1444325ff358c9296,37410,Tres Coracoes,MG,SE,0
6560211a19b47992c3666cc44a7e94c0,5849,Sao Paulo,SP,SE,1
3da38366e7bd9baf6369071f782ecdf0,60346,Fortaleza,CE,NE,0
e3e290b38963293022cdcd6db8328103,1403,Sao Paulo,SP,SE,1
70b52a4cfc823994561b00bad161b4ed,2727,Sao Paulo,SP,SE,1
c1552b1dab6e6f760950368ae61fb600,12215,Sao Jose Dos Campos,SP,SE,1
596849622429351f47b32e6cae1055ff,8710,Mogi Das Cruses,SP,SE,1
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,Sao Paulo,SP,SE,1
bf0045791395e66460eb04749c68672a,4256,Sao Paulo,SP,SE,1
718539d38d07dd351c76db862760e2e2,13088,Campinas,SP,SE,1
b76f4d90e85657a240495c876313adc5,13185,Hortolandia,SP,SE,1
979e9f8b5b39dd243a2550c8b05aecf0,4160,Sao Paulo,SP,SE,1
22a23e5ac7061fc538cc2a019afaaf16,30310,Belo Horizonte,MG,SE,0
0b90b6df587eb83608a64ea8b390cf07,87025,Maringa,PR,S,0
9200e6ce317b67196b6b0bad4d4bd567,20771,Rio De Janeiro,RJ,SE,0
4c60877808f4318ef1107fbeb8f89afa,12940,Atibaia,SP,SE,1
3bb32fedaa74e4ad20f4ce067733bd31,88210,Porto Belo,SC,S,0
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,Toledo,PR,S,0
1927cdb9fa74f5270097f6250e8e8f34,17511,Marilia,SP,SE,1
8a87611c08849ffeeccab52aa798b6c7,82940,Curitiba,PR,S,0
679769a98cfcc6da877c8486ff1c13f3,35162,Ipatinga,MG,SE,0
acf974e4d5950ad143a247471b831eb9,95059,Caxias Do Sul,RS,S,0
20a7efa9721046319bdde5d60b6b5365,88790,Laguna,SP,SE,1
febab0275244b9a49a623f0bd613ca2f,13920,Pedreira,SP,SE,1
f3da5b2ff499efb8d4a6d371d175d7dd,2407,Sao Paulo,SP,SE,1
436bf27f2f18474fc6047702e9f8a866,13041,Campinas,SP,SE,1
d2f3e277560ed4c6361284429b00f037,12942,Atibaia,SP,SE,1
cd843d4cf8ef32827de0396605163ba3,36071,Juiz De Fora,MG,SE,0
67883baaae6134ee81b271a542613728,1310,Sao Paulo,SP,SE,1
7dc9a3355bae96dd82008b313d3a456c,36213,Dores De Campos,MG,SE,0
05e107217c7266362fd44b75b2cd4cc4,5353,Sao Paulo - Sp,SP,SE,1
1acde099eb406aa220b1169b188b42da,2532,Sao Paulo,SP,SE,1
d97df38225e5abadaff1e72cb72b823c,9560,Sao Caetano Do Sul,SP,SE,1
45213867cefbf2cd4c6177e10216a951,13603,Araras,SP,SE,1
61b893c57e33626afb104d4112b1be76,37142,Divisa Nova,MG,SE,0
a420f60ff1aa9acc80d0e42959f2b313,5138,Sao Paulo,SP,SE,1
ff4ea69c2a729e83e63c7579e4ef8170,7071,Guarulhos,SP,SE,1
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,Santo Andre,SP,SE,1
916748bc99315c2d202898ae58b1617e,18040,Sorocaba,SP,SE,1
bc2ac6b95e1accce9858528ee566c17e,13085,Campinas,SP,SE,1
25debeafbce801fdd479539350185eee,17350,Igaracu Do Tiete,SP,SE,1
02c988090b766852e088c69d7fb3b551,13473,Americana,SP,SE,1
e5f9e61ceb5f523cc966e0f34095032f,88353,Brusque,SC,S,0
ad97a199236354e53fcd91a5a913e9a2,88350,Brusque,SC,S,0
3606774ec64634822d78dc2db6d37045,9510,Sao Caetano Do Sul,SP,SE,1
94165aea8a35c3c21499cbcae239b16c,38412,Uberlandia,MG,SE,0
c8665a4dd081a2c436b1cd921079d0d9,14750,Pitangueiras,SP,SE,1
c7dcd301ecfe5ab7f778ac172cf74be7,30120,Belo Horizonte,MG,SE,0
6c17baf138731a4aaacc3210adf2037b,14400,Franca,SP,SE,1
50c361bcf670d16f6df4d52de3dff924,4131,Sao Paulo,SP,SE,1
32e5635e63cb374eb63afdd242fb6134,22451,Rio De Janeiro,RJ,SE,0
c1f12f926d0ba950578b4fa41115cbb6,4317,Sao Paulo,SP,SE,1
8602a61d680a10a82cceeeda0d99ea3d,1001,Sao Paulo,SP,SE,1
c3acdfac4e3e97ff87529454fbc03642,5705,Sao Paulo,SP,SE,1
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,Curitiba,PR,S,0
e63e8bfa530fb16910dd6956e592bb81,7160,Guarulhos,SP,SE,1
c4f7fee5b0db50e87766f5a4d1b1b758,18085,Sorocaba,SP,SE,1
d7485b33791774c36108f8c69602d48d,81020,Curitiba,PR,S,0
515d781150feed28a6ac091bb0e3cb8c,79090,Campo Grande,MS,CO,0
e908c0f3646e8b60375734a350d95d71,1226,Sao Paulo,SP,SE,1
2646baaf662d4d92ac48f047e35db92d,3303,Sao Paulo,SP,SE,1
13fa2a6c6b9d0f43cb588d7c82117a12,3567,Sao Paulo,SP,SE,1
5343d0649eca2a983820bfe93fc4d17e,9270,Santo Andre,SP,SE,1
7c9130f5f3729edd32aa059141d92484,17400,Garca,SP,SE,1
e4ebd3f87bf70440014f07ddda7fbe03,19470,Presidente Epitacio,SP,SE,1
33a17d60c64393351ebf1ef860f4e0f2,91510,Porto Alegre,RS,S,0
640e21a7d01df7614a3b4923e990d40c,14940,Ibitinga,SP,SE,1
d57e18d5f73c7ccb7f7339b61166898d,3613,Sao Paulo,SP,SE,1
dd2bdf855a9172734fbc3744021ae9b9,31255,Belo Horizonte,MG,SE,0
9d213f303afae4983637247556438ede,14940,Ibitinga,SP,SE,1
aadfe0417e61315688b6bd7043361e25,74340,Goiania,GO,CO,0
079d295dcbf06ee8bb1b65ba964eb2b6,2124,Sao Paulo,SP,SE,1
55c26bcb609f480eb7868594245febb5,14910,Tabatinga,SP,SE,1
cbf09e831b0c11f6f23ffb51004db972,9726,Sbc/Sp,SP,SE,1
7fdb0720c8d7c9075538b365dc8c3a22,85904,Toledo,PR,S,0
933446e9a59dece7ae9175103820ca8f,81730,Curitiba,PR,S,0
3f8247d0f772ffa58560e5c682521ad5,89211,Joinville,SC,S,0
e46bc031f2c5bae4ccb40bb90712e9b4,5174,Sao Paulo,SP,SE,1
4aba391bc3b88717ce08eb11e44937b2,45816,Arraial D'Ajuda (Porto Seguro),BA,NE,0
fcba71d4d5db057f43249145e4eb1e27,13481,Limeira,SP,SE,1
c747d5b92c7648417faea95d36d763e8,61800,Pacatuba,CE,NE,0
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,Serra Negra,SP,SE,1
1430239a858e7682bbc43b20758af153,4087,Sao Paulo,SP,SE,1
bb7a14e229b1c95156719c3d9552eeee,23095,Rio De Janeiro,RJ,SE,0
d598f929fc44e1e38678e7f47250ec04,73801,Formosa,GO,CO,0
edc518ba25576a0188a0e8f2c3af186f,7023,Guarulhos,SP,SE,1
4c18691b6037662be2df78a765d98ab5,3167,Sao Paulo,SP,SE,1
8f2b51a30523cdecddc2f179f351c7d6,4833,Sao Paulo,SP,SE,1
6b536a23086fba0d58c08d68814397f6,24346,Niteroi,RJ,SE,0
95f83f51203c626648c875dd41874c7f,37564,Borda Da Mata,MG,SE,0
6b243f80ed07b10f0e8aa0f21a205f3c,81825,Curitiba,PR,S,0
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,Ubatuba,SP,SE,1
4d600e08ecbe08258c79e536c5a42fee,85988,Entre Rios Do Oeste,PR,S,0
2089a6d640999f9b9141ac719b2af596,13566,Sao Carlos,SP,SE,1
2a167ca73899c85001a837d8fb4962f6,37540,Sao Paulo,SP,SE,1
458c6fa920810ce2492da71bc26d9eec,15813,Catanduva,SP,SE,1
7494d0dcba8551df6cf37f1b905dc2f7,11013,Santos,SP,SE,1
698f5fa55a5f73d0740e9d9a773e8093,20751,Rio De Janeiro,RJ,SE,0
4f0d637c1197fd65405ebd755ac9f86b,6768,Taboao Da Serra,SP,SE,1
3969863bb8af7f72580b3b1ffd3a17b3,3550,Sao Paulo,SP,SE,1
2a5b78b41cd05baeac8df54c6606b92c,35570,Formiga,MG,SE,0
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,Sao Paulo,SP,SE,1
08f5819815f3d06545011850bd70f0a8,11075,Santos,SP,SE,1
b32be1695eb7ec5f10f72d9610a12527,95012,Caxias Do Sul,RS,S,0
b94cc9f10ddc85e4ba73a6f7974e7101,27930,Macae,RJ,SE,0
53243585a1d6dc2643021fd1853d8905,42738,Lauro De Freitas,BA,NE,0
6df688df543f90e9b38f4319e75a9d88,31230,Belo Horizonte,MG,SE,0
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,Rio Claro,SP,SE,1
dd88d13bea9e4c2bf47daf224f8141e5,95900,Lajeado,RS,S,0
72c38a04bd6a1c3dbc5298425a0db86d,85804,Cascavel,PR,S,0
9e17b9d64683aebcbb9ee362d06463b4,14020,Ribeirao Preto,SP,SE,1
b5bb2b985208834bd5bd86c7a402bbad,95800,Venancio Aires,RS,S,0
b1fecf4da1fa2689bccffa0121953643,79107,Campo Grande,MS,CO,0
7b1222c3624aa89b9558b50a2594188c,15041,Sao Jose Do Rio Preto,SP,SE,1
e595809a6c31ec4314fd06ef198c244d,88370,Navegantes,SC,S,0
ba6b68b55fe8704377a7d43c8e5c0185,30130,Belo Horizonte,MG,SE,0
b8114f2f589a6804810f04f99b36b498,9633,Sao Bernardo Do Campo,SP,SE,1
83d7070a0b9a8b4625fa8682b819fabb,6717,Cotia,SP,SE,1
570d4583587a5fe2d47c7be89b91ad27,2220,Sao Paulo,SP,SE,1
9591fc341b1bfb7ef561e2968ec6e011,4456,Sao Paulo,SP,SE,1
0af977692321d895349eded183341d28,11070,Santos,SP,SE,1
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,Limeira,SP,SE,1
5d9dc90a686a8fddacffab6bab5653a3,6513,Santana De Parnaiba,SP,SE,1
cc80e2f693fa6e2408f47ccf62413fc1,81050,Curitiba,PR,S,0
dee656f0f566ed1aa85bd137c943f08f,12701,Cruzeiro,SP,SE,1
ace601496e211a664100321f038f50af,2372,Sao Paulo,SP,SE,1
d673a59aac7a70d8b01e6902bf090a11,14940,Ibitinga,SP,SE,1
966cb4760537b1404caedd472cc610a5,9920,Diadema,SP,SE,1
d4a5e99e0dd915df64ba55a7fbd583fd,5041,Sao Paulo,SP,SE,1
6bcb2352a2a0c38b845f598298ab9d26,87050,Maringa,PR,S,0
2c2c9832d1bb38c5b0034a3b47d313ee,97050,Santa Maria,RS,S,0
f3b80352b986ab4d1057a4b724be19d0,71200,Brasilia,DF,CO,0
b452cb0ae35044c4a53179c39f49fb06,18047,Sorocaba,SP,SE,1
0307f7565ff85b299b6e5ef162b1b1a9,15085,Sao Jose Do Rio Preto,SP,SE,1
ffeee66ac5d5a62fe688b9d26f83f534,15130,Mirassol,SP,SE,1
3bfad056cf05c00dabe2f895925d83b1,6033,Osasco,SP,SE,1
9aa388272ee334b6ae07bc73706e254a,36886,Muriae,MG,SE,0
74bafed391319577bce6f4d2acc0589a,1311,Sao Paulo,SP,SE,1
2b03ac196f5ed62ac483960fe0fa3b65,2510,Sao Paulo,SP,SE,1
0b64bcdb0784abc139af04077d49a20e,92420,Canoas,RS,S,0
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,Rio De Janeiro,RJ,SE,0
92d14edfb62ee5ae7fdff70b0f4e7233,9810,Sao Bernardo Do Campo,SP,SE,1
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,Sao Jose Do Rio Preto,SP,SE,1
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,Volta Redonda,RJ,SE,0
ed4311e67debd72b8610a5347a743087,7170,Guarulhos,SP,SE,1
5bf397d04035b5f45cc41e82ec106803,4144,Sao Paulo,SP,SE,1
f9bbdd976532d50b7816d285a22bd01e,5319,Sao Paulo,SP,SE,1
e3e15e2c0b9700561efac21c6be48066,5315,Sao Paulo,SP,SE,1
a5bff0f43eb51f0cad7c37fac7244c8a,4827,Sao Paulo,SP,SE,1
f52c2422904463fdd7741f99045fecb6,9230,Santo Andre/Sao Paulo,SP,SE,1
14f2b3587172b9db894c9bad8dab520b,95240,Ipe,RS,S,0
1354d51653f645349064725ed204e85e,1230,Sao Paulo,SP,SE,1
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,Messias Targino,RN,NE,0
5b664594895aefb418afaee6d40a9a23,25750,Petropolis,RJ,SE,0
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,Sao Paulo,SP,SE,1
391bbd13b6452244774beff1824006ed,13082,Campinas,SP,SE,1
c714262700f93defc16bf17a51a4cb23,2751,Sao Paulo,SP,SE,1
bcd2d7510d58e293f20fad6438c1b314,81540,Curitiba,PR,S,0
ec4608a1f76453166bb312b2968aeaf4,13660,Porto Ferreira,SP,SE,1
5c603ffb38cbbf25a0e0698941324143,37004,Varginha,MG,SE,0
2bd05d410a8fd26dc4184a15f4f2f588,31130,Belo Horizonte,MG,SE,0
4dab98ca6cd6d3df586203cefd28a042,91150,Porto Alegre,RS,S,0
293dee954235e4e4e43f129313625ebe,72125,Brasilia,DF,CO,0
cd68562d3f44870c08922d380acae552,14050,Ribeirao Preto,SP,SE,1
082e0bf4cb865a6533b1e8e498cc0255,18608,Botucatu,SP,SE,1
c286ec035ee04ba81c97508f0b5df544,81320,Curitiba,PR,S,0
dd8a29ce82d5c705ba932d81494600a5,8220,Sao Paulo,SP,SE,1
41da412d33e8da4f22baf55cb1bde82c,29260,Domingos Martins,ES,SE,0
782f78b632a43875dd5b53e3e49c9564,13030,Campinas,SP,SE,1
28405831a29823802aa22c084cfd0649,3644,Sao Paulo,SP,SE,1
fe19dce63ae80346207c6c55713d1023,38010,Uberaba,MG,SE,0
a67780aba9dd436e7ac0aa1f889e73ec,19027,Presidente Prudente,SP,SE,1
d594982fd877af63ace38ea1fca27c76,1031,Sao Paulo,SP,SE,1
dda37071807e404c5bb2a1590c66326f,3282,Sao Paulo,SP,SE,1
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,Coronel Fabriciano,MG,SE,0
b1b3948701c5c72445495bd161b83a4c,3390,Sao Paulo,SP,SE,1
4e92348462c75b6c842b994ce84a0ed4,94930,Cachoeirinha,RS,S,0
6e13dd869aa7185f601c941423abcc8f,5311,Sao Paulo,SP,SE,1
723cd880edaacdb998898b67c8f9da30,14940,Ibitinga,SP,SE,1
00ee68308b45bc5e2660cd833c3f81cc,3333,Sao Paulo,SP,SE,1
1fbe10c70e30765ed1de86d9f7e98409,9320,Maua,SP,SE,1
001e6ad469a905060d959994f1b41e4f,24754,Sao Goncalo,RJ,SE,0
685b870da5b52a710782c9c0fefbeb5b,9820,Sao Bernardo Do Campo,SP,SE,1
701938c450705b8ae65fc923b70f35c7,15014,S Jose Do Rio Preto,SP,SE,1
f3862c2188522d89860c38a3ea8b550d,14092,Ribeirao Preto,SP,SE,1
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,Taruma,SP,SE,1
cf8ab1616079e2793aa29d524df01bb1,4088,Sao Paulo,SP,SE,1
160851d3ece7aa1a510f8d1a4bb8a8af,17400,Garca,SP,SE,1
61c36f0fc4a47f9532e5512b66668e62,7043,Guarulhos,SP,SE,1
59b22a78efb79a4797979612b885db36,38414,Uberlandia,MG,SE,0
553a440137d6e0cf776aee0bb83ac9f5,13481,Limeira,SP,SE,1
ea8482cd71df3c1969d7b9473ff13abc,4160,Sao Paulo,SP,SE,1
72bc2cce903c872fe376a8faaa81d237,4693,Sao Paulo,SP,SE,1
65c255b299faf2d12050937cc219c46c,3060,Sao Paulo,SP,SE,1
f09e26011d833ddab11593c1a097a92a,13632,Pirassununga,SP,SE,1
72c73be2b085b9d57650dd53eb2004c9,2116,Sao Paulo,SP,SE,1
c2bda99904207edd1834f03e0022b007,8280,Sao Paulo,SP,SE,1
3d4824f20035949c710eaf111f869d39,18015,Sorocaba,SP,SE,1
042573af89b6d931f672efaf789d8358,18015,Sorocaba,SP,SE,1
5b925e1d006e9476d738aa200751b73b,4567,Sao Paulo,SP,SE,1
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,Belo Horizonte,MG,SE,0
5f5a58930c3c35f3b5af264f34fb8c85,14020,Ribeirao Preto,SP,SE,1
fe2032dab1a61af8794248c8196565c9,13030,Campinas,SP,SE,1
3092c0b297aacfb4bb6e056ebe13b9b8,7402,Aruja,SP,SE,1
c004e5ea15737026cecaee0447e00b75,2035,Sao Paulo,SP,SE,1
8629a7efec1aab257e58cda559f03ba7,74223,Goiania,GO,CO,0
1c56ffe0e9dea2657fc6e95b53f40b13,13575,Sao Carlos,SP,SE,1
74a9b9bddf14ece02beb81f52c41a88d,1156,Sao Paulo,SP,SE,1
1cbd32d00d01bb8087a5eb088612fd9c,3363,Sp / Sp,SP,SE,1
850857dfac77488c307e2b1cbd84ab5a,85802,Cascavel,PR,S,0
e0a366315b1b726b6c7832d664c0f530,2258,Sao Paulo,SP,SE,1
4049512728d969bec69f84088b012416,30310,Belo Horizonte,MG,SE,0
120476eb7a04c149d14772edaf5d9bf2,23954,Angra Dos Reis,RJ,SE,0
cd6efc47efaabf134f8bdb654e10b4f1,23050,Rio De Janeiro,RJ,SE,0
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,Maringa,PR,S,0
4e17c65a516f69d023a2ae78b84f28d6,8673,Suzano,SP,SE,1
a8739afb32aaa45e01815ca76f76f54b,9850,Sao Bernardo Do Campo,SP,SE,1
d4828feed4cda2cd9d6b37899a95a71e,63020,Juzeiro Do Norte,CE,NE,0
e3d3b3efac954a60d61be70b7e05b49b,3370,Sao Paulo,SP,SE,1
d558ebe531605a1285ab2b1bc3256dfb,35501,Divinopolis,MG,SE,0
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,Laurentino,SC,S,0
33ac3e28642ab8bda860a2f693000e78,6717,Cotia,SP,SE,1
8936ba0de1073ee888cb3185ae5dc661,3372,Sao Paulo,SP,SE,1
18a349e75d307f4b4cc646a691ed4216,1319,Sao Paulo,SP,SE,1
a72c2f59332659e361d647515c698798,95270,Flores Da Cunha,RS,S,0
b55638ad525e906c698fa2ce742c1742,88780,Imbituba,SC,S,0
be9a160a9011f627c3e121d076c1ec7b,89256,Jaragua Do Sul,SC,S,0
ed859002ad59dbf8cf3602696a6c3000,86035,Londrina,PR,S,0
12b9676b00f60f3b700e83af21824c0e,95780,Montenegro,RS,S,0
ef2fbc2b607d8492bcffe657a4645434,20051,Rio De Janeiro,RJ,SE,0
a080fc8a850289b27500f6b49cca2553,3382,Sao Paulo,SP,SE,1
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,Curitiba,PR,S,0
9539213aa8e023c01937bef95dc006da,3673,Sao Paulo,SP,SE,1
69a43819c758c65a5befb0b471c954d7,86802,Apucarana,PR,S,0
