zip_code_prefix,lat,lng,geo_city,geo_state
53444,-7.949217399806676,-34.86901539209501,paulista,PE
53510,-7.90666529376346,-34.89919935084254,abreu e lima,PE
53520,-7.9122370374989535,-34.90273993487061,abreu e lima,PE
53525,-7.909083432062665,-34.903798895478474,abreu e lima,PE
53530,-7.919283146560111,-34.92789753294675,abreu e lima,PE
53540,-7.923905806599572,-34.92093759186671,abreu e lima,PE
53545,-7.912909769845006,-34.90836029862121,abreu e lima,PE
53550,-7.90866771521404,-34.911936140968685,abreu e lima,PE
53560,-7.90507468401235,-34.908464297340224,abreu e lima,PE
53565,-7.903252561472126,-34.90447166007845,abreu e lima,PE
53570,-7.890973142352776,-34.91251641468973,abreu e lima,PE
53580,-7.899174939092532,-34.900287888842406,abreu e lima,PE
53585,-7.8976457199492405,-34.90543959299998,abreu e lima,PE
53605,-7.820874338983772,-34.91557008664786,igarassu,PE
53610,-7.829155121011018,-34.907661363356155,igarassu,PE
53615,-7.81588821063869,-34.90558346781596,igarassu,PE
53620,-7.841035793911724,-34.90583808174101,igarassu,PE
53625,-7.870880168474788,-34.90394612144822,igarassu,PE
53630,-7.856681778103162,-34.910896397382956,igarassu,PE
53635,-7.874540350813701,-34.90860540046981,igarassu,PE
53637,-7.874768346932883,-34.91320616264641,igarassu,PE
53640,-7.83113156897395,-34.91895506726839,igarassu,PE
53645,-7.870472061847875,-34.91190637630425,igarassu,PE
53650,-7.811008190508375,-34.92431620720026,igarassu,PE
53690,-7.789320878909412,-35.08922360797774,aracoiaba,PE
53700,-7.773695510620832,-34.89835279961334,itapissuma,PE
53900,-7.749762864692133,-34.83048030118233,ilha de itamaraca,PE
53990,-3.848319000000004,-32.413367452152805,fernando de noronha,PE
54070,-8.10789290077329,-35.02309689904207,jaboatao dos guararapes,PE
54080,-8.111231863725534,-35.02081078074322,jaboatao dos guararapes,PE
54090,-8.126717248285019,-35.029068896546235,jaboatao dos guararapes,PE
54100,-8.119303362085489,-35.022090888006645,jaboatao dos guararapes,PE
54110,-8.111908864561094,-35.017784817974004,jaboatao dos guararapes,PE
54120,-8.10309183446092,-35.01608061019097,jaboatao dos guararapes,PE
54140,-8.100425103494203,-35.016843570931144,jaboatao dos guararapes,PE
54150,-8.107215376724612,-34.99785341144909,jaboatao dos guararapes,PE
54160,-8.11679049999998,-34.99162183236194,jaboatao dos guararapes,PE
54170,-8.102218976686471,-34.98180051877584,jaboatao dos guararapes,PE
54210,-8.096246999999991,-34.97004174048182,jaboatao dos guararapes,PE
54220,-8.076686805979461,-34.99856125329772,jaboatao dos guararapes,PE
54230,-8.133196541909513,-34.96602516275448,jaboatao dos guararapes,PE
54240,-8.087483482659081,-34.983641650297145,jaboatao dos guararapes,PE
54245,-8.100736532892816,-34.99474647224307,jaboatao dos guararapes,PE
54250,-8.090135642864997,-34.97385864402721,jaboatao dos guararapes,PE
54260,-8.0810188052286,-34.97259487600772,jaboatao dos guararapes,PE
54270,-8.073046456182583,-34.994051789580816,jaboatao dos guararapes,PE
54275,-8.133316780221906,-34.97195784066572,jaboatao dos guararapes,PE
54280,-8.105350500000004,-34.96829749999995,jaboatao dos guararapes,PE
54290,-8.114414257825839,-34.96508324999999,jaboatao dos guararapes,PE
54300,-8.124386945426306,-34.966397732096006,jaboatao dos guararapes,PE
54310,-8.15865158721879,-34.92005255472353,jaboatao dos guararapes,PE
54315,-8.153703027794757,-34.92540784311642,jaboatao dos guararapes,PE
54320,-8.142350882739898,-34.938084499999945,jaboatao dos guararapes,PE
54325,-8.159790245702727,-34.934897999864816,jaboatao dos guararapes,PE
54330,-8.170288940257388,-34.92837647531462,jaboatao dos guararapes,PE
54335,-8.165758441035456,-34.93099439898495,jaboatao dos guararapes,PE
54340,-8.203377659876168,-34.95723174293667,jaboatao dos guararapes,PE
54345,-8.200862124369934,-34.973264479391354,jaboatao dos guararapes,PE
54350,-8.159325169214048,-34.933621499999994,jaboatao dos guararapes,PE
54352,-8.172833428513304,-34.95425210808941,jaboatao dos guararapes,PE
54353,-8.177621297306112,-34.93752198277874,jaboatão dos guararapes,PE
54360,-8.138942788344528,-34.973422622726424,jaboatao dos guararapes,PE
54365,-8.15190609803911,-34.978263964710365,jaboatao dos guararapes,PE
54368,-8.149989292999976,-34.95927999999998,jaboatao dos guararapes,PE
54400,-8.159618080893843,-34.91514774216627,jaboatao dos guararapes,PE
54410,-8.177666427599135,-34.9192563363703,jaboatao dos guararapes,PE
54420,-8.187241757682003,-34.924004758584815,jaboatao dos guararapes,PE
54430,-8.19508493217185,-34.93096610117815,jaboatao dos guararapes,PE
54440,-8.201538953372959,-34.92024377655964,jaboatao dos guararapes,PE
54450,-8.206544310159256,-34.921668353557266,jaboatao dos guararapes,PE
54460,-8.181667128515702,-34.926538196400564,jaboatao dos guararapes,PE
54470,-8.219834009142655,-34.93181405472161,jaboatao dos guararapes,PE
54490,-8.199634604999972,-34.94384499999995,jaboatao dos guararapes,PE
54500,-8.325519340197214,-34.98395579439119,cabo de santo agostinho,PE
54505,-8.290544480718903,-35.04019137809026,cabo de santo agostinho,PE
54510,-8.280588080760607,-35.027034385765745,cabo de santo agostinho,PE
54515,-8.286513640895869,-35.027814108733864,cabo de santo agostinho,PE
54517,-8.29248453599996,-35.01945999999998,cabo de santo agostinho,PE
54520,-8.298375302664322,-35.02925001269549,cabo de santo agostinho,PE
54522,-8.232989596746107,-34.98206952772685,cabo de santo agostinho,PE
54525,-8.287637105938675,-35.032913837245815,cabo de santo agostinho,PE
54530,-8.297819881395483,-35.038679114935086,cabo de santo agostinho,PE
54535,-8.297804999999947,-35.059499698430955,cabo de santo agostinho,PE
54580,-8.236396854290485,-34.982960138640394,cabo de santo agostinho,PE
54589,-8.223108257354843,-34.96288426231016,cabo de santo agostinho,PE
54590,-8.29072561784481,-35.0054159322811,santo agostinho,PE
54700,-7.9855711644328995,-35.07647802879933,são lourenço da mata,PE
54705,-8.00620563279506,-35.01686462683941,sao lourenco da mata,PE
54710,-8.001562059616601,-35.04860326817894,sao lourenco da mata,PE
54715,-8.010120298650158,-35.02968218416912,sao lourenco da mata,PE
54720,-8.005926625858443,-35.03802024271451,sao lourenco da mata,PE
54725,-7.992048716616624,-35.045477049414615,sao lourenco da mata,PE
54727,-7.991721714024135,-35.052787540080885,sao lourenco da mata,PE
54730,-7.996794271555412,-35.04673333707715,sao lourenco da mata,PE
54733,-8.002344702428482,-35.00822627542937,são lourenço da mata,PE
54735,-7.990673061053771,-35.04121641104507,sao lourenco da mata,PE
54737,-7.979035499999998,-35.07036975000001,sao lourenco da mata,PE
54740,-7.999084653796789,-35.03035706148646,sao lourenco da mata,PE
54749,-8.024017798037637,-35.05888348635378,nossa senhora da luz,PE
54753,-8.01381680791792,-34.967339977818874,camaragibe,PE
54756,-7.999674139691287,-34.978506236629386,camaragibe,PE
54758,-8.013534840848648,-34.96562903248908,camaragibe,PE
54759,-8.017384411045075,-34.98265863864039,camaragibe,PE
54762,-8.02566822270322,-34.981258583439676,camaragibe,PE
54765,-8.026497604953843,-34.993003180405665,camaragibe,PE
54766,-8.02469637649315,-34.98810707118131,camaragibe,PE
54767,-8.029663882851889,-35.00234912989781,camaragibe,PE
54768,-8.015644262147237,-34.99132035376192,camaragibe,PE
54771,-8.023429653362872,-34.99470235784672,camaragibe,PE
54774,-8.01519645253623,-34.99705890102664,camaragibe,PE
54777,-8.016426359387287,-35.004882732728305,camaragibe,PE
54783,-7.946900864380471,-35.022868553323974,camaragibe,PE
54786,-7.956358747576283,-35.00999581683327,camaragibe,PE
54789,-7.963969171159117,-35.01020011188496,camaragibe,PE
54792,-7.979405219339859,-34.9794320028496,camaragibe,PE
54800,-8.117923820416719,-35.097260008050085,moreno,PE
55002,-8.28549499049085,-35.96625544535387,caruaru,PE
55004,-8.28606907206765,-35.970872835421964,caruaru,PE
55006,-8.291400129257052,-35.977071809997284,caruaru,PE
55008,-8.286022089647403,-35.979771273529856,caruaru,PE
55010,-8.279544249960402,-35.97889595566676,caruaru,PE
55012,-8.279089711350922,-35.97153465833436,caruaru,PE
55014,-8.270306173177984,-35.974869890635134,caruaru,PE
55016,-8.26931719900166,-35.965222021726525,caruaru,PE
55018,-8.275899959244674,-35.95993079516995,caruaru,PE
55019,-8.266263991736771,-35.953742615429256,caruaru,PE
55020,-8.279981328899478,-35.96037470774425,caruaru,PE
55021,-8.275906790999954,-35.94974999999994,caruaru,PE
55022,-8.278153306851356,-35.929949740781275,caruaru,PE
55024,-8.287508819031734,-35.9564878230711,caruaru,PE
55026,-8.292921714733652,-35.96126388802237,caruaru,PE
55028,-8.29639368359399,-35.96570264419464,caruaru,PE
55030,-8.298579121299476,-35.972986408477134,caruaru,PE
55031,-8.308389677491482,-35.9751352000687,caruaru,PE
55032,-8.297035277280388,-35.98116283346567,caruaru,PE
55034,-8.285350546610537,-35.98953645822038,caruaru,PE
55036,-8.28388073910784,-35.99519699639333,caruaru,PE
55038,-8.272918086427895,-35.99031571204342,caruaru,PE
55040,-8.279936612268441,-36.00053074799463,caruaru,PE
55042,-8.275617465034497,-36.0042279039756,caruaru,PE
55044,-8.26821749746026,-35.98728432103964,caruaru,PE
55120,-8.13579852159901,-35.85822712912579,riacho das almas,PE
55125,-8.005895740456253,-36.05762095408697,toritama,PE
55130,-8.328541125074079,-36.137343363285765,sao caitano,PE
55140,-8.31652448960187,-36.29178102383851,tacaimbo,PE
55150,-8.33636755500724,-36.41932098073973,belo jardim,PE
55152,-8.339700566663824,-36.43701934556954,belo jardim,PE
55153,-8.333572446043293,-36.42940084176027,belo jardim,PE
55154,-8.331587677804986,-36.41667494472954,belo jardim,PE
55155,-8.331074077074701,-36.422229920840905,belo jardim,PE
55156,-21.494080589801413,-56.154587071454486,belo jardim,PE
55157,-8.334186986070446,-36.4156884371546,belo jardim,PE
55158,-8.342392619390186,-36.41253238556047,belo jardim,PE
55160,-20.066182502808086,-40.187289951369074,serra do vento,PE
55168,-8.01442121869459,-34.90060401138776,água fria,PE
55170,-8.145375262689669,-36.369955880959395,brejo da madre de deus,PE
55175,-8.176074681211913,-36.19531528725418,fazenda nova,PE
55178,-20.12146841794372,-40.30665951351365,sao domingos,PE
55180,-7.98769691680641,-36.4966301210269,jatauba,PE
55190,-7.952516811120946,-36.20365683961683,santa cruz do capibaribe,PE
55191,-7.933622067167183,-36.19833552059197,santa cruz do capibaribe,PE
55192,-7.955895058144295,-36.20404254641438,santa cruz do capibaribe,PE
55194,-7.953162354376635,-36.208934794597546,santa cruz do capibaribe,PE
55195,-7.952113120326801,-36.214860606331726,santa cruz do capibaribe,PE
55199,-7.960677962572691,-36.20464344385904,santa cruz do capibaribe,PE
55200,-8.357916347879435,-36.695785344659065,pesqueira,PE
55240,-8.18530301162818,-36.704897505559934,pocao,PE
55250,-8.3621247813276,-36.56277312784847,sanharo,PE
55260,-8.467403141812204,-36.77468582157338,alagoinha,PE
55265,-8.538205697021308,-36.7250466146284,perpétuo socorro,PE
55270,-8.576691493678524,-36.87476633544888,venturosa,PE
55280,-8.499558409931083,-36.944805860650064,pedra,PE
55290,-8.912742075350845,-36.481261332902754,garanhuns,PE
55291,-8.908006202907321,-36.48019253570459,garanhuns,PE
55292,-8.899569604266645,-36.49414935729672,garanhuns,PE
55293,-8.89366338039416,-36.49417129281567,garanhuns,PE
55294,-8.882168192384256,-36.499985142548674,garanhuns,PE
55295,-8.884244096024052,-36.486684,garanhuns,PE
55296,-8.886919923682791,-36.47986059188134,garanhuns,PE
55297,-8.876281159675631,-36.47504692230436,garanhuns,PE
55298,-8.882590536499487,-36.46734523229852,garanhuns,PE
55299,-8.882108782916951,-36.46769583658899,garanhuns,PE
55302,-8.51444581298122,-35.124573377136564,sao pedro,PE
55305,-9.05622452267114,-36.62388843648733,terezinha,PE
55310,-9.003899880817357,-36.32576030519953,palmeirina,PE
55315,-9.129383430937288,-36.32749729991763,correntes,PE
55320,-9.12510319238321,-36.45907272765322,lagoa do ouro,PE
55325,-9.024839005157318,-36.57020044972058,brejão,PE
55330,-9.169161490372733,-36.68185592830251,bom conselho,PE
55334,-9.275841958770897,-36.61337310343079,rainha isabel,PE
55340,-9.112818022460145,-37.120121873787234,aguas belas,PE
55345,-9.044775479271012,-36.84655011114879,iati,PE
55350,-8.97519809519112,-36.68823899999999,saloa,PE
55355,-8.922594756928405,-36.65975478639499,paranatama,PE
55360,-8.774823805308179,-36.62418201449055,caetes,PE
55365,-8.738274204134045,-36.62739402256221,capoeiras,PE
55370,-8.521418287176235,-36.4467710468556,sao bento do una,PE
55375,-8.742496499999996,-36.33613133997375,calcado,PE
55380,-8.48873343648214,-36.23532765419977,cachoeirinha,PE
55385,-8.661555968819814,-36.32359638002987,lajedo,PE
55390,-8.579169207195621,-36.17872112612292,ibirajuba,PE
55395,-8.712751565735138,-36.416049545178666,jupi,PE
55398,-8.705931892216375,-36.48675755246668,jucati,PE
55400,-8.669233728250232,-35.7230126861602,catende,PE
55402,-8.599729853836907,-35.763144909990004,laje grande,PE
55405,-8.783996147881982,-35.81340658856841,maraial,PE
55409,-8.72925839154065,-35.79526574008669,jaqueira,PE
55410,-8.806995383194497,-35.93186235375432,sao benedito do sul,PE
55415,-8.827370067627754,-36.01182921456689,quipapa,PE
55420,-8.8813693777312,-36.19768233372076,canhotinho,PE
55430,-8.889207168654531,-36.285010624567306,angelim,PE
55435,-8.87514861574168,-36.36700802010648,sao joao,PE
55440,-8.625124053506324,-35.84022242737291,belem de maria,PE
55445,-8.56167727751966,-35.829577087670856,batateira,PE
55450,-8.658156327166404,-35.905803277039865,lagoa dos gatos,PE
55460,-8.610423037368761,-35.95319504333398,cupira,PE
55470,-8.663873702374305,-36.00839195334091,panelas,PE
55473,-8.656301109546803,-36.1005369701875,panelas,PE
55480,-8.717829847970195,-36.13719460428057,jurema,PE
55485,-9.828342384889478,-36.62521091833056,santo antonio das queimadas,PE
55490,-8.488776818706633,-36.05951131139456,altinho,PE
55495,-8.455905686481646,-35.94549806137415,agrestina,PE
55500,-8.363022808645937,-35.23605130835254,escada,PE
55510,-8.345508059943421,-35.35426758350612,primavera,PE
55515,-8.377675817752209,-35.45193218668774,amaraji,PE
55520,-8.516683085356835,-35.37699327626262,ribeirao,PE
55525,-8.473627733034672,-35.54414055460941,cortes,PE
55530,-8.582644450953058,-35.38519088705134,gameleira,PE
55535,-8.624887364304147,-35.526723032791296,joaquim nabuco,PE
55540,-8.679757132903017,-35.58958677543614,palmares,PE
55550,-8.708273167145846,-35.52141420677601,agua preta,PE
55555,-8.807312046169711,-35.62738348894051,xexeu,PE
55560,-8.814198027433896,-35.195613207674775,barreiros,PE
55565,-8.896718914343705,-35.14798207928178,sao jose da coroa grande,PE
55570,-8.662069397360291,-35.15273168809089,rio formoso,PE
55578,-8.755003777257512,-35.101488206691045,tamandare,PE
55580,-8.594011827871643,-35.113930309277194,sirinhaem,PE
55590,-8.44163320750378,-35.017326651754246,ipojuca,PE
55592,-8.442357495700826,-35.01547549307508,nossa senhora do o,PE
55595,-8.513416771244213,-35.12499301620093,camela,PE
55600,-8.107024861503833,-35.297153743406994,vitoria de santo antao,PE
55602,-8.119550301060729,-35.29650487785597,vitoria de santo antao,PE
55604,-8.121722595331562,-35.30266235848991,vitoria de santo antao,PE
55605,-8.116711920466186,-35.295985989833966,vitoria de santo antao,PE
55606,-8.12065219175005,-35.31104310203273,vitoria de santo antao,PE
55608,-8.111223518517882,-35.299644392264234,vitoria de santo antao,PE
55610,-8.108425338940908,-35.28471199805243,vitoria de santo antao,PE
55612,-8.114925898593693,-35.28891404440535,vitoria de santo antao,PE
55614,-8.126342999999991,-35.28919039869584,vitoria de santo antao,PE
55618,-15.778086223293393,-41.03447360455269,pirituba,PE
55620,-8.000232434889702,-35.29561529803509,gloria do goita,PE
55630,-8.141340374920139,-35.39574710057676,pombos,PE
55636,-8.24021459515226,-35.460840774495495,cha grande,PE
55640,-8.205833536211038,-35.563581,gravata,PE
55641,-8.200348805989988,-35.570069371631384,gravata,PE
55642,-8.197006045490893,-35.56045716694558,gravata,PE
55643,-8.21195404269962,-35.567257804189055,gravata,PE
55644,-8.210423787668127,-35.57272641978764,gravata,PE
55645,-8.194552411501478,-35.57834152105437,gravata,PE
55650,-7.977456202295261,-35.581715106229424,passira,PE
55655,-8.01201049369657,-35.69931810615622,cumaru,PE
55660,-8.235962863725545,-35.75279825012917,bezerros,PE
55665,-8.362763951168233,-35.76208710935178,camocim de sao felix,PE
55670,-8.43218196835063,-35.80886527653992,sao joaquim do monte,PE
55675,-7.940611209282875,-35.63549046498017,salgadinho,PE
55680,-8.470016338508026,-35.730019806605306,bonito,PE
55690,-8.418518344072965,-35.663293760208965,barra de guabiraba,PE
55695,-8.32614861673341,-35.70970632101495,saire,PE
55700,-7.879504362922869,-35.44741665339606,limoeiro,PE
55715,-7.949348978660713,-35.384399423856394,feira nova,PE
55720,-7.861569808479987,-35.5895450372224,joao alfredo,PE
55730,-7.795838337197068,-35.58834612317146,bom jardim,PE
55735,-3.5424235223252274,-45.60879670261087,bom jardim,PE
55740,-7.686090000000002,-35.51523698759426,machados,PE
55745,-7.749324847786628,-35.60384563289448,orobo,PE
55750,-7.840974573980117,-35.76028994420119,surubim,PE
55755,-7.754587487261022,-35.718990928214886,casinhas,PE
55760,-7.784435999999946,-35.832882499999954,vertente do lerio,PE
55765,-7.830118646276295,-35.88005382406572,santa maria do cambuca,PE
55770,-7.905750776426445,-35.989851297517156,vertentes,PE
55780,-7.942096490924689,-35.92153412239152,frei miguelinho,PE
55790,-7.903172180539447,-36.04877204751547,taquaritinga do norte,PE
55800,-7.741496431358764,-35.22483272072237,nazare da mata,PE
55805,-7.8020251027218865,-35.23811825025226,tracunhaem,PE
55811,-7.84450148308018,-35.24456671549742,carpina,PE
55813,-7.849751799471127,-35.259723740109735,carpina,PE
55814,-7.845792215608592,-35.263062625610445,carpina,PE
55815,-7.842665500753739,-35.25462769768056,carpina,PE
55816,-7.843902829157752,-35.26468473810515,carpina,PE
55817,-7.8378238285910875,-35.24830859349011,carpina,PE
55818,-7.8499000018092495,-35.25173236371663,carpina,PE
55819,-7.842597856194773,-35.23559271973876,carpina,PE
55820,-7.842486085061491,-35.31213899999999,lagoa do carro,PE
55825,-7.896374838694316,-35.17909779513988,paudalho,PE
55835,-7.997351435105818,-35.21123642466964,cha de alegria,PE
55840,-7.933099542755661,-35.293447383860745,lagoa do itaenga,PE
55845,-7.724495181580483,-35.3262186848388,buenos aires,PE
55850,-7.657815055892429,-35.32130887662821,vicencia,PE
55860,-7.590786959489092,-35.48777597452704,sao vicente ferrer,PE
55865,-7.554112157018084,-35.45035391136143,macaparana,PE
55870,-7.512974603461479,-35.317489361996884,timbauba,PE
55880,-7.4482934197811215,-35.24297035489472,ferreiros,PE
55890,-7.6032003162172215,-35.22872958621809,alianca,PE
55900,-7.56241849624909,-35.000769729769424,goiana,PE
55920,-7.407684117826793,-35.1118127580602,itambe,PE
55930,-7.408054062718584,-35.27268634610464,camutanga,PE
55940,-7.5871044928108144,-35.10138173066137,condado,PE
55950,-7.668690458136266,-35.10244383748215,itaquitinga,PE
56000,-8.071547014849036,-39.12325027204929,salgueiro,PE
56120,-7.928679887175499,-38.9693121689615,verdejante,PE
56130,-7.719129792012634,-39.23803923024306,cedro,PE
56140,-7.945528499999998,-39.29642883421099,serrita,PE
56150,-7.628361990818581,-39.55012588881277,moreilandia,PE
56160,-7.714162929276155,-39.61586534320405,granito,PE
56163,-8.091617080084557,-39.579351359137455,parnamirim,PE
56170,-8.617963012525735,-39.60227892937364,oroco,PE
56180,-8.51210183394433,-39.30952064432002,cabrobo,PE
56190,-8.228687973744837,-39.37686761814244,terra nova,PE
56200,-7.887754083032841,-40.08459948967437,ouricuri,PE
56210,-8.162258689598863,-40.61417041344868,santa filomena,PE
56215,-8.239659392944597,-40.331611105454144,santa cruz,PE
56220,-7.77952926294316,-39.93819829012822,bodoco,PE
56230,-7.515178889338768,-39.72328995294416,exu,PE
56250,-7.760849411249877,-40.26795151277216,trindade,PE
56260,-7.651281345123479,-40.14912625550516,ipubi,PE
56280,-7.577572307881221,-40.499682877266494,araripina,PE
56302,-9.398983347221348,-40.49597751318597,petrolina,PE
56304,-9.394019999999992,-40.50198423368349,petrolina,PE
56306,-9.388239186652413,-40.51182054662704,petrolina,PE
56308,-9.395494490645602,-40.51483819823185,petrolina,PE
56309,-9.37755545661964,-40.538499253521096,petrolina,PE
56310,-9.381310455032065,-40.53644015951588,petrolina,PE
56312,-9.386199165752384,-40.54836676480468,petrolina,PE
56313,-9.365785983351577,-40.5438563086002,petrolina,PE
56314,-9.368802759781307,-40.53675158381904,petrolina,PE
56316,-9.35944350929083,-40.53873047200658,petrolina,PE
56317,-9.362301362458028,-40.54883039123136,petrolina,PE
56318,-9.38032755543243,-40.52183150138499,petrolina,PE
56319,-9.375239999999945,-40.51553383692978,petrolina,PE
56320,-9.371041549122872,-40.49394225122577,petrolina,PE
56321,-9.367384399077881,-40.50807286868223,petrolina,PE
56322,-9.359972665004603,-40.500189508598325,petrolina,PE
56323,-9.3522749667804,-40.48856895886095,petrolina,PE
56326,-9.356843074932229,-40.48439605274388,petrolina,PE
56328,-9.388579693317508,-40.48809048162074,petrolina,PE
56330,-9.383143421943378,-40.49517407013511,petrolina,PE
56331,-9.37539932174537,-40.51601123478503,petrolina,PE
56332,-9.387629489979078,-40.46433878207012,petrolina,PE
56345,-9.379866148323698,-40.53875172676857,rajada,PE
56355,-8.44588353617762,-40.768014067872,dormentes,PE
56360,-8.516654449666955,-41.0079354520547,afranio,PE
56380,-8.802304398439084,-39.824879984911526,santa maria da boa vista,PE
56395,-8.995694202421916,-40.27184894455727,lagoa grande,PE
56400,-8.598494330847378,-38.57645984099435,floresta,PE
56420,-8.321483937352491,-38.74258262815365,carnaubeira da penha,PE
56430,-8.727125658330817,-38.68859418863175,itacuruba,PE
56440,-8.751287613804143,-38.961866017692174,belém do são francisco,PE
56460,-8.9779018275595,-38.22098085320928,petrolandia,PE
56470,-9.179126561048138,-38.25079085688253,jatoba,PE
56480,-9.104584029489816,-38.149425696447864,tacaratu,PE
56502,-8.408637602905332,-37.08019019866228,arcoverde,PE
56503,-8.413318293296474,-37.06260824456672,arcoverde,PE
56504,-8.415970460966122,-37.053692769368354,arcoverde,PE
56505,-8.417626389341553,-37.052327981057076,arcoverde,PE
56506,-8.419876999577607,-37.057637332438304,arcoverde,PE
56509,-8.424655277581147,-37.06032520879488,arcoverde,PE
56510,-8.423371935299082,-37.058014866872796,arcoverde,PE
56511,-8.429390282436037,-37.06028079968287,arcoverde,PE
56512,-8.414514437472663,-37.06769903767682,arcoverde,PE
56515,-8.416986057525012,-37.04884034858117,arcoverde,PE
56516,-8.432921896410086,-37.069681931717184,arcoverde,PE
56517,-8.416261297446292,-37.04481950987603,arcoverde,PE
56519,-8.417770426713325,-37.04165289641506,arcoverde,PE
56520,-8.62330460471461,-37.15594560436655,buique,PE
56540,-8.753699696452925,-37.34057469848619,tupanatinga,PE
56550,-8.945198616512858,-37.419042665683975,itaiba,PE
56560,-8.901583786013484,-37.82522005722211,inaja,PE
56565,-8.962880319462021,-37.62581112323446,manari,PE
56580,-8.539760909909068,-37.69673301137336,ibimirim,PE
56600,-8.07216796016787,-37.26859739264383,sertania,PE
56640,-8.088127951791035,-37.64288462782425,custodia,PE
56670,-8.26924939528896,-38.03676049981466,betania,PE
56700,-7.4725275316546735,-37.2758494203737,sao jose do egito,PE
56720,-7.378367670330335,-37.19107352029899,itapetim,PE
56740,-7.349142111693398,-37.28650144920631,brejinho,PE
56750,-7.375730588898031,-37.479420355180736,santa terezinha,PE
56760,-7.60283475153812,-37.31479073326887,tuparetama,PE
56780,-7.590068420165364,-37.54032070858186,tabira,PE
56795,-7.600421531489453,-37.65166874042162,solidao,PE
56800,-7.750769754289396,-37.63790865074416,afogados da ingazeira,PE
56820,-7.804608856460423,-37.79330909824093,caraiba,PE
56825,-7.667369270100113,-37.68926112815532,ibitiranga,PE
56828,-7.71814259871716,-37.85100735374178,quixada,PE
56830,-7.677827442808653,-37.45933191506138,ingazeira,PE
56840,-7.8361354460520865,-37.51313349888029,iguaraci,PE
56848,-8.115034340943488,-36.21673712065287,jabitaca,PE
56850,-7.866359560632615,-37.974219935415945,flores,PE
56870,-7.836958086385248,-38.10444879871772,triunfo,PE
56895,-7.819984398350416,-38.15325522749222,santa cruz da baixa verde,PE
56903,-7.987951190401272,-38.29510099411484,serra talhada,PE
56906,-7.985659383078026,-38.30984085393297,serra talhada,PE
56909,-7.98108026981447,-38.28689463627651,serra talhada,PE
56912,-7.989405615028411,-38.28810670054775,serra talhada,PE
56915,-7.998162352750823,-38.30390693241957,serra talhada,PE
56930,-7.939697831944059,-38.153363393656136,calumbi,PE
56950,-7.864327730485263,-38.758583813050635,sao jose do belmonte,PE
56980,-8.122101093862518,-38.72903863442301,mirandiba,PE
57000,-9.638605854290484,-35.710221546627054,maceió,AL
57010,-9.670103742495886,-35.75477750805007,maceio,AL
57014,-9.661555854290478,-35.75778088288411,maceio,AL
57015,-9.652998458220388,-35.758256569103835,maceio,AL
57017,-9.641350394830855,-35.74551054635291,maceio,AL
57018,-9.620269491257432,-35.75407484831786,maceio,AL
57020,-9.664654281636526,-35.740512085884234,maceio,AL
57022,-9.669588992878237,-35.724788830068135,maceio,AL
57025,-9.660839721217148,-35.72147276399994,maceio,AL
57030,-9.664880877604,-35.71439656492268,maceio,AL
57031,-9.648508564644235,-35.71627154659807,maceio,AL
57035,-9.657605490640876,-35.70414440178576,maceio,AL
57036,-9.648057829447744,-35.705862,maceio,AL
57037,-9.643897477927233,-35.71063329756562,maceio,AL
57038,-9.632971026920206,-35.700262546541865,maceio,AL
57039,-9.57660774686946,-35.660296854838734,maceio,AL
57040,-9.64661602733856,-35.72162442944783,maceio,AL
57041,-9.637553536211035,-35.71990577400072,maceio,AL
57042,-9.628036430458,-35.71993266180968,maceio,AL
57043,-9.630364012767606,-35.725373025809354,maceio,AL
57044,-9.612153116997618,-35.701010855524416,maceio,AL
57045,-9.616093742714526,-35.720594848317866,maceio,AL
57046,-9.605774210658424,-35.72294270891233,maceio,AL
57048,-9.584241381309608,-35.738158281003024,maceio,AL
57050,-9.645307868717206,-35.73340569436266,maceio,AL
57051,-9.656154827918536,-35.733148116843424,maceio,AL
57052,-9.622801998508574,-35.7338768837065,maceio,AL
57055,-9.637651683180511,-35.73951143535547,maceio,AL
57057,-9.628213353727885,-35.74076119463038,maceio,AL
57060,-9.588976842337589,-35.76961239701951,maceio,AL
57061,-9.581045010747301,-35.77094203975993,maceio,AL
57062,-9.60708972699996,-35.75961672661436,maceio,AL
57063,-9.60871933491542,-35.76278264377876,maceio,AL
57070,-9.589338544549568,-35.78790706341971,maceio,AL
57071,-9.573896551857809,-35.783681678602335,maceio,AL
57072,-9.542977129044427,-35.78445461224396,maceio,AL
57073,-9.55252890458827,-35.758364180907435,maceio,AL
57074,-9.551915999999991,-35.74667422938432,maceio,AL
57075,-9.554809840412016,-35.78799606371144,maceio,AL
57080,-9.594900263777442,-35.74806931718184,maceio,AL
57081,-9.572681357752924,-35.75675323327945,maceio,AL
57082,-9.581972364418023,-35.7585885,maceio,AL
57083,-9.563418499384907,-35.745880143088336,maceio,AL
57084,-9.550235999999945,-35.72604433295124,maceio,AL
57085,-9.558889124775323,-35.74205182455361,maceio,AL
57086,-9.65657650790585,-35.72108849999995,maceio,AL
57100,-9.485737751213325,-35.83827448879295,rio largo,AL
57120,-9.570129641353846,-35.82512774999999,satuba,AL
57130,-9.599857822660145,-35.82322113037122,santa luzia do norte,AL
57140,-9.637658609091485,-35.79101525160084,coqueiro seco,AL
57150,-9.600804862143182,-35.95663184422575,pilar,AL
